"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2014","2014",,,"0","Units",,,24500,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2014","2014",,,"0","Units",,,438700,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2015","2015",,,"0","Units",,,23400,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2015","2015",,,"0","Units",,,444200,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2016","2016",,,"0","Units",,,29100,,
"2","Large regions (TL2)","FRC","Bourgogne-Franche-Comté","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2016","2016",,,"0","Units",,,453500,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2008","2008",,,"0","Units",,,24600,"B","Break"
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2008","2008",,,"0","Units",,,542100,"B","Break"
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2009","2009",,,"0","Units",,,23900,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2009","2009",,,"0","Units",,,528500,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2010","2010",,,"0","Units",,,21300,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2010","2010",,,"0","Units",,,506000,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2011","2011",,,"0","Units",,,19900,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2011","2011",,,"0","Units",,,518600,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2012","2012",,,"0","Units",,,15100,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2012","2012",,,"0","Units",,,536100,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2013","2013",,,"0","Units",,,13100,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2013","2013",,,"0","Units",,,522400,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2014","2014",,,"0","Units",,,16500,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2014","2014",,,"0","Units",,,521800,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2015","2015",,,"0","Units",,,19100,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2015","2015",,,"0","Units",,,532300,,
"2","Large regions (TL2)","FRD","Normandy","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2016","2016",,,"0","Units",,,18900,,
"2","Large regions (TL2)","FRD","Normandy","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2016","2016",,,"0","Units",,,535800,,
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2008","2008",,,"0","Units",,,954400,"B","Break"
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2009","2009",,,"0","Units",,,18300,,
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2009","2009",,,"0","Units",,,950900,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2010","2010",,,"0","Units",,,15200,,
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2010","2010",,,"0","Units",,,945900,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2011","2011",,,"0","Units",,,10300,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2011","2011",,,"0","Units",,,952500,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2012","2012",,,"0","Units",,,10900,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2012","2012",,,"0","Units",,,982400,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2013","2013",,,"0","Units",,,7300,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2013","2013",,,"0","Units",,,1004100,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2014","2014",,,"0","Units",,,7500,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2014","2014",,,"0","Units",,,1022600,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2015","2015",,,"0","Units",,,6100,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2015","2015",,,"0","Units",,,986500,,
"2","Large regions (TL2)","FRE","Hauts-de-France","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2016","2016",,,"0","Units",,,8300,"E","Estimated value"
"2","Large regions (TL2)","FRE","Hauts-de-France","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2016","2016",,,"0","Units",,,986300,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2008","2008",,,"0","Units",,,23200,"B","Break"
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2008","2008",,,"0","Units",,,901200,"B","Break"
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2009","2009",,,"0","Units",,,22400,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2009","2009",,,"0","Units",,,884500,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2010","2010",,,"0","Units",,,17100,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2010","2010",,,"0","Units",,,925500,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2011","2011",,,"0","Units",,,24300,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2011","2011",,,"0","Units",,,937600,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2012","2012",,,"0","Units",,,24900,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2012","2012",,,"0","Units",,,927900,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2013","2013",,,"0","Units",,,20300,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2013","2013",,,"0","Units",,,894100,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2014","2014",,,"0","Units",,,19700,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2014","2014",,,"0","Units",,,904100,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2015","2015",,,"0","Units",,,18800,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2015","2015",,,"0","Units",,,957600,,
"2","Large regions (TL2)","FRF","Grand Est","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2016","2016",,,"0","Units",,,17600,,
"2","Large regions (TL2)","FRF","Grand Est","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2016","2016",,,"0","Units",,,938600,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2008","2008",,,"0","Units",,,17900,"B","Break"
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2008","2008",,,"0","Units",,,563400,"B","Break"
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2009","2009",,,"0","Units",,,9900,"E","Estimated value"
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2009","2009",,,"0","Units",,,567200,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2010","2010",,,"0","Units",,,10500,"E","Estimated value"
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2010","2010",,,"0","Units",,,601900,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2011","2011",,,"0","Units",,,13900,,
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2011","2011",,,"0","Units",,,617600,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2012","2012",,,"0","Units",,,10200,"E","Estimated value"
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2012","2012",,,"0","Units",,,613900,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2013","2013",,,"0","Units",,,9200,"E","Estimated value"
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2013","2013",,,"0","Units",,,604100,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2014","2014",,,"0","Units",,,9300,"E","Estimated value"
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2014","2014",,,"0","Units",,,644500,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2015","2015",,,"0","Units",,,10900,,
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2015","2015",,,"0","Units",,,657300,,
"2","Large regions (TL2)","FRG","Pays de la Loire","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2016","2016",,,"0","Units",,,10900,,
"2","Large regions (TL2)","FRG","Pays de la Loire","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2016","2016",,,"0","Units",,,627300,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2008","2008",,,"0","Units",,,13300,"E","Estimated value"
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2008","2008",,,"0","Units",,,571000,"B","Break"
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2009","2009",,,"0","Units",,,12600,"E","Estimated value"
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2009","2009",,,"0","Units",,,566600,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2010","2010",,,"0","Units",,,14000,,
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2010","2010",,,"0","Units",,,565300,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2011","2011",,,"0","Units",,,9600,"E","Estimated value"
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2011","2011",,,"0","Units",,,562600,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2012","2012",,,"0","Units",,,9800,"E","Estimated value"
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2012","2012",,,"0","Units",,,567100,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2013","2013",,,"0","Units",,,10600,,
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2013","2013",,,"0","Units",,,621200,,
